net income (less loss)",,Net capital gain (less loss) in AGI,,"Taxable individual retirement
arrangement distributions",,Pensions and annuities in AGI,,"Number of 
farm returns",Unemployment compensation [4],,Taxable Social Security benefits,,Partnership/S-corp net income (less loss),,Total statuory adjustments,,Educator expenses,,Self-employment retirement plans,,Self-employment health insurance deduction,,IRA payments,,Student loan interest deduction,,Tuition and fees deduction,,Domestic production activities deduction,,Total itemized deductions,,,State and local income taxes,,State and local general sales taxes,,Real estate taxes,,Taxes paid,,Mortgage interest paid,,Contributions,,Taxable income,,Income tax before credits,,Alternative minimum tax,,Total tax credits,,Foreign tax credit,,Child and dependent care credit,,Nonrefundable education credit,,Retirement savings contribution credit,,Child tax credit,,Residential energy tax credit,,Self-employment tax,,Total tax payments,,Earned income credit [5],,Excess earned income credit (refundable) [6],,Additional child tax credit,,Refundable education credit,,Income tax [7],,Total tax liability [8],,Additional Medicare tax,,Net investment income tax,,Tax due at time of filing [9],,Overpayments refunded [10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Amount of AGI,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),(22),(23),(24),(25),(26),(27),(28),(29),(30),(31),(32),(33),(34),(35),(36),(37),(38),(39),(40),(41),(42),(43),(44),(45),(46),(47),(48),(49),(50),(51),(52),(53),(54),(55),(56),(57),(58),(59),(60),(61),(62),(63),(64),(65),(66),(67),(68),(69),(70),(71),(72),(73),(74),(75),(76),(77),(78),(79),(80),(81),(82),(83),(84),(85),(86),(87),(88),(89),(90),(91),(92),(93),(94),(95),(96),(97),(98),(99),(100),(101),(102),(103),(104),(105),(106),(107),(108),(109),(110),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,Essex County,"364,770","166,750","97,930","92,880","250,100","702,660","262,580","30,208,774","363,660","30,709,280","305,370","20,324,697","97,590","416,285","70,290","825,807","65,500","535,758","61,290","131,934","62,430","1,105,925","59,470","1,362,463","24,100","464,816","52,590","1,187,342",90,"32,420","267,932","35,390","557,980","20,220","2,016,319","93,270","500,508","11,350","2,907","4,070","122,505","7,660","85,543","5,010","25,751","23,300","25,082","4,170","11,442",860,"21,852","126,740","4,873,916","24,120,350","107,080","1,709,690","16,680","15,430","100,190","1,166,356","126,230","2,920,034","80,480","828,224","107,320","544,466","269,220","22,153,000","267,020","5,457,966","23,880","181,450","114,560","179,145","20,610","62,823","24,310","15,099","29,000","32,563","12,140","2,142","52,010","54,073","5,300","2,125","52,940","199,637","344,620","6,585,391","84,200","208,388","75,190","177,952","60,040","71,345","33,550","31,751","233,620","5,381,768","262,420","5,679,635","15,700","43,775","14,300","139,897","60,080","405,537","284,960","1,042,450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,Under $1,4830,3310,1040,340,3530,6320,1300,-460767,3720,-422306,1180,39512,1580,8295,1550,9205,1440,6108,170,543,1170,-5326,1880,9015,320,5122,540,5809,**,110,956,**,**,800,-102232,1000,38461,30,6,20,348,190,1843,30,185,200,255,190,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,148,20,152,**,**,0,0,0,0,**,**,**,**,**,**,0,0,560,1758,2300,15154,450,578,330,378,250,351,600,579,**,**,660,2278,50,92,0,0,330,799,1950,10863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$1 under $10,000",58610,45150,3010,9790,37720,60260,16310,313842,58610,325282,41440,215213,7400,4060,5990,7757,5510,5186,480,246,12250,66274,5050,2899,1460,5575,3820,17927,**,2790,12950,130,714,560,-791,13230,11440,150,33,**,**,260,1088,90,260,1010,1048,680,2235,**,**,2800,45436,15208,620,1072,1660,674,2040,16715,2690,18767,1070,6755,1480,1642,6490,12911,5530,1335,**,**,700,70,600,24,0,0,70,26,**,**,0,0,0,0,11400,10089,48790,60308,22020,31144,19530,24767,8730,6486,4820,4485,5420,1440,17090,11594,0,0,0,0,7220,3440,45140,52159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$10,000 under $25,000",87450,43680,8840,33690,59710,159810,67070,1479165,87450,1507556,70320,1115069,9540,7903,5390,12228,4820,7930,2010,843,16670,162410,4040,6231,3030,19688,8700,92201,**,11610,84000,4000,7532,1110,4069,20390,28391,780,180,40,281,520,2897,420,1342,3700,3723,560,1597,**,**,8090,130798,146200,3410,3692,3920,2134,5180,40438,7930,47341,3150,20010,5330,9635,52460,317737,51880,33658,30,20,19090,7650,660,41,1870,677,6930,4151,3700,704,6520,2024,130,33,14870,25856,82840,295850,41120,139123,37980,120531,32990,41888,9660,8909,37110,26008,50010,52482,**,**,0,0,6770,7840,78120,251207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$25,000 under $50,000",82370,38510,13320,28450,55010,155850,60570,2974849,82370,3011496,74330,2565667,13570,12447,7320,21034,6560,13998,8100,3833,8370,72019,5660,9012,3860,35170,10670,158959,40,7930,79611,8690,61789,1660,13322,16790,36647,1900,461,100,808,790,5526,1110,4444,8020,9371,680,1892,40,34,19900,342205,755287,14410,19864,4800,4226,11370,87706,19760,115657,8420,56131,15100,38243,79390,1542210,78960,190617,30,107,36580,38093,1200,176,7780,5323,10830,12250,7670,1309,20720,18722,610,220,5680,14920,80470,369021,20570,37537,17320,32271,16100,20253,8880,8246,62540,152524,65330,169081,**,**,0,0,9350,16236,71840,214522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$50,000 under $75,000",43750,19050,11630,11600,29960,84890,29590,2672943,43750,2703400,39150,2207695,13250,14706,7910,27406,7190,19075,11170,8153,5130,54692,6090,11866,3600,47225,8610,186460,**,3270,30611,6960,109786,1640,15368,11650,30457,2150,530,140,1607,750,5782,920,4117,5520,5438,950,2396,50,85,20720,559782,1286733,17230,41845,3100,3327,14620,116668,20670,166147,11620,83462,17260,49481,43380,1738368,43220,252312,120,158,16940,25549,1700,184,3590,2304,4750,6652,770,129,11340,15789,800,276,3490,10759,43130,339672,40,6,30,5,1650,1961,3930,3897,41520,226763,42070,239409,20,32,**,**,7700,18357,35180,115925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$75,000 under $100,000",24820,8260,10930,4870,17530,54140,18410,2146766,24820,2172280,22010,1691789,10440,13056,6970,29523,6390,21378,10440,10455,3970,54555,5440,14316,2860,46598,6120,173313,**,2100,19162,4990,101317,1570,20556,6580,25515,1740,442,200,3144,650,5764,590,3143,1640,2110,200,457,30,42,16900,397293,1470339,15050,54825,1630,2158,13620,122181,16890,182763,11200,92533,14750,44774,24710,1466927,24640,232388,540,726,10180,15407,1720,394,2060,1309,2650,3804,0,0,6570,9283,740,258,2930,10412,24570,292162,0,0,0,0,240,293,2160,2087,24360,216987,24510,229057,**,**,**,**,5370,16788,18700,76726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$100,000 under $200,000",38850,6960,27920,3350,27830,104210,37460,5391704,38850,5472737,35070,4170252,22330,36770,17400,100157,16380,74492,19570,25531,8600,204365,14390,73410,5670,146186,9930,359969,20,3270,29162,7440,185728,4680,106186,14200,81034,3550,978,1010,17527,1730,17568,1440,8462,3210,3137,910,2148,150,707,34470,1069758,4845067,32760,221442,1390,2357,30760,344386,34440,574592,26090,268921,31060,101426,38750,3875554,38690,698361,4480,10569,18020,20767,5450,2050,5000,3139,3770,5680,0,0,6860,8255,1980,629,6900,34781,38560,811212,0,0,0,0,80,113,3500,3548,38600,677595,38680,717279,500,172,160,64,11240,57135,25670,135650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$200,000 or more",24090,1830,21240,790,18810,77180,31870,15690272,24090,15938835,21870,8319500,19480,319048,17760,618497,17210,387591,9350,82330,6270,496936,16920,1235714,3300,159252,4200,192704,30,1340,11480,3180,91114,8200,1959841,9430,248563,1050,277,2560,98790,2770,45075,410,3798,0,0,0,0,590,20984,23860,2328644,15601516,23600,1366950,180,554,22600,438262,23850,1814767,18930,300412,22340,299265,24040,13199293,24080,4049147,18660,169718,13050,71609,9280,59954,4010,2347,0,0,0,0,**,**,1040,709,7110,91062,23960,4402012,0,0,0,0,0,0,0,0,24070,4080451,24070,4258455,15130,43479,14140,139833,12100,284942,8360,185398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,Gloucester County,"137,630","62,830","56,000","16,360","77,770","271,140","89,210","9,038,142","137,330","9,158,263","117,360","7,080,622","46,470","45,866","29,290","88,742","26,890","63,153","33,000","32,406","15,830","252,871","22,090","121,396","13,920","214,814","29,570","688,032",530,"14,700","123,543","20,190","276,069","6,330","247,684","34,640","120,122","6,350","1,635",760,"15,095","2,690","24,109","2,500","11,375","14,300","15,689","2,020","4,760",290,"3,648","63,340","1,468,078","6,833,884","53,290","285,977","8,810","8,910","59,320","415,668","63,180","719,932","51,420","397,103","54,800","143,326","112,030","6,171,453","111,270","1,108,465","4,800","19,754","44,490","53,661","5,780","2,127","7,110","4,002","11,370","13,885","4,440",708,"22,630","29,060","4,760","1,627","12,430","42,011","132,130","1,348,343","16,330","33,973","14,120","30,231","10,750","13,298","10,330","9,776","103,690","1,054,812","107,890","1,110,469","2,400","3,051","2,030","2,465","22,050","90,776","110,200","314,940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,Under $1,1300,750,440,80,880,2040,430,-64417,1000,-62842,370,14193,480,1324,360,914,320,597,60,245,410,-4462,470,742,100,1166,150,1703,50,30,297,0,0,260,-15728,310,1575,**,**,0,0,90,681,**,**,70,87,50,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,**,**,**,**,**,0,0,0,0,**,**,0,0,**,**,0,0,150,383,620,2972,130,175,100,130,70,118,90,90,**,**,190,487,**,**,0,0,100,192,540,2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$1 under $10,000",19040,16370,1090,1400,8850,14560,3250,96767,19040,99747,15320,77710,3120,1547,1930,2058,1730,1178,140,50,1500,5189,1550,-270,820,3119,1700,8041,**,910,3915,50,173,200,-424,2000,2981,40,9,**,**,150,701,40,153,490,506,290,898,**,**,1070,16277,5770,230,409,640,288,860,5074,1020,5834,500,2718,620,611,2930,5246,2720,534,0,0,100,9,60,2,0,0,20,3,0,0,0,0,0,0,1220,958,16780,13164,4500,4986,4070,4540,1380,850,760,688,2690,523,4060,1541,0,0,0,0,1090,485,16080,11972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$10,000 under $25,000",24560,16780,3230,4160,12120,35910,10640,418293,24560,425545,19290,301585,4800,3861,2810,4937,2580,3015,610,281,2240,19330,1970,1080,2050,13382,4550,49468,50,3340,24390,2260,3960,410,1396,4260,7252,230,51,**,**,290,1742,190,572,1880,2035,180,444,30,38,3280,49479,58883,1040,844,1930,1105,2750,15577,3230,17804,1720,9483,2310,3389,17580,115543,17260,12145,**,**,4750,1875,200,6,300,100,1810,1111,1430,217,1190,415,100,19,1930,3344,22980,59921,6830,19979,6050,18299,4740,6008,1650,1443,14290,10270,15760,13812,**,**,0,0,1980,1873,21600,47876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$25,000 under $50,000",27810,15430,6380,5250,14970,48980,14980,1021089,27810,1036829,23330,775779,7240,6038,4190,8851,3790,5704,3540,1392,2570,30109,2870,3448,2810,28537,5950,103939,90,3170,31469,5590,38195,710,3567,6740,15740,770,184,60,381,470,3284,500,1860,3700,4532,190,453,**,**,8730,136668,336867,5660,6976,2770,2294,7680,41950,8700,52117,6100,35503,6880,12154,26750,546462,26580,67853,**,**,9760,8550,640,26,1080,625,2350,2461,2440,402,5120,4785,690,199,2010,5456,27200,118724,4840,8827,3880,7257,3650,5142,1700,1506,23010,59303,23890,65402,**,**,0,0,3440,5256,23920,57982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$50,000 under $75,000",20150,8130,8490,2950,11960,41510,12880,1247011,20150,1262544,17360,943477,7480,5943,4330,10875,3960,7420,6330,3940,2190,23249,3070,6057,2510,34020,5330,130808,70,2250,21317,4650,71310,810,7916,5920,15533,1090,265,50,484,340,2622,540,2334,2890,2987,350,803,30,89,11500,205231,721030,9530,22133,1810,2105,10510,61320,11490,86967,9040,57512,9580,18947,20050,801081,20000,113911,40,42,8000,11185,880,84,950,503,1900,2577,570,89,5020,7500,990,302,1640,4656,19960,152154,30,6,20,5,760,992,1470,1419,19170,102726,19400,108299,0,0,**,**,3480,7170,16330,50065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$75,000 under $100,000",15070,3170,10090,1500,9550,37740,12590,1308046,15070,1321385,13570,1013886,6680,5938,4120,10788,3780,7714,6950,5822,2070,26681,2930,7898,1990,35264,4240,117645,80,2070,18006,3330,66065,830,9059,4420,13339,1070,274,70,643,300,2406,410,1828,1740,2011,120,238,30,71,11210,231640,977251,10140,31927,970,1538,10680,68928,11200,103979,9600,68862,9880,21984,15040,886852,15030,131737,130,220,7290,11634,900,67,1020,548,1840,2588,0,0,4920,7931,960,319,1580,4941,14990,163483,0,0,0,0,130,158,1440,1394,14890,120103,14930,126175,**,**,**,**,2980,7920,11820,44350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$100,000 under $200,000",24670,1910,21680,910,15890,74320,27980,3339283,24670,3371283,23360,2766317,12980,10083,8660,25985,8000,19247,13040,14399,3820,71375,6590,26108,3040,72601,6570,222704,130,2660,21671,3800,84067,1880,42301,9230,32000,2810,765,260,3481,580,6037,720,3688,3530,3531,840,1753,80,481,22580,587267,3085917,21800,123164,630,1417,21980,169544,22570,297942,20200,172258,20840,58548,24660,2437115,24650,420133,1070,1914,12730,17008,2060,298,3120,1845,3450,5145,0,0,6380,8429,1740,623,2870,11998,24600,475590,0,0,0,0,20,30,3220,3236,24610,403125,24630,418817,120,51,30,5,6530,26254,17670,80040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$200,000 or more",5030,290,4600,110,3550,16080,6460,1672070,5030,1703772,4760,1187675,3690,11132,2890,24334,2730,18278,2330,6277,1030,81400,2640,76333,600,26725,1080,53724,60,270,2478,510,12299,1230,199597,1760,31702,340,87,320,10106,470,6636,100,940,0,0,0,0,120,2969,4970,241516,1648166,4890,100524,60,163,4860,53275,4970,155289,4260,50767,4690,27693,5020,1379154,5030,362152,3560,17578,1860,3400,1040,1644,640,381,0,0,0,0,0,0,280,165,1030,10275,5000,362335,0,0,0,0,0,0,0,0,5030,358762,5030,375936,2280,3000,2000,2460,2450,41626,2240,20235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,Hudson County,"320,660","167,930","83,930","62,290","226,700","573,420","182,870","19,479,473","319,770","19,696,797","275,660","16,622,710","77,370","128,748","45,160","193,740","41,790","136,208","46,980","66,485","50,510","642,522","37,710","511,846","12,210","168,611","32,750","611,207",40,"27,800","213,514","18,730","237,501","11,540","445,155","81,590","217,325","7,680","1,939","1,430","33,062","3,530","25,586","4,350","20,788","24,420","26,771","4,200","10,716",230,"2,925","89,350","2,231,438","11,945,652","79,660","754,766","7,960","6,357","54,680","395,857","89,080","1,176,117","46,610","448,297","68,670","200,004","240,830","13,872,859","239,990","2,867,147","12,180","60,671","82,120","122,636","11,760","42,784","13,600","8,243","22,010","24,115","9,810","1,786","40,020","41,978","2,410",896,"43,180","104,141","303,990","3,500,063","69,270","162,058","58,940","135,767","45,170","54,488","23,450","21,530","215,220","2,749,615","241,080","2,891,657","9,940","16,769","7,870","15,651","52,350","224,054","256,910","794,309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,Under $1,3560,2380,860,210,2460,5030,790,-128750,2670,-125636,820,24904,1050,1740,640,2102,570,1268,110,204,940,-9824,800,2457,180,2078,470,5149,**,70,668,**,**,530,-21336,820,3115,**,**,**,**,100,545,**,**,170,231,200,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,**,20,29,**,**,0,0,0,0,**,**,0,0,0,0,0,0,440,842,1550,6407,440,498,290,312,140,184,330,312,**,**,500,947,**,**,0,0,290,420,1310,4740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$1 under $10,000",48230,36910,3750,6890,34020,53700,12580,263363,48230,273325,32500,180218,4770,2450,2170,2528,1910,1572,310,211,12450,63748,1690,177,1020,3641,3210,14431,20,2550,12057,70,317,500,-303,13050,9962,110,26,**,**,210,896,80,305,900,933,720,2372,**,**,1960,29950,10285,490,859,1110,439,1460,9325,1890,11746,880,6289,910,861,3610,6566,3470,663,0,0,80,11,40,1,0,0,**,**,**,**,0,0,0,0,11540,9395,40040,45226,19470,23132,15580,18345,6180,4474,3160,2757,3430,649,15230,10184,0,0,0,0,7990,3923,35620,39024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$10,000 under $25,000",76230,39290,12270,23540,56940,140110,54300,1293258,76230,1315777,61630,985123,7890,5320,3330,6549,2940,4498,1360,613,14840,163751,2370,4294,2010,13205,6330,61167,**,9830,71871,2520,4458,1070,1680,18400,22519,580,137,50,275,420,1783,330,1131,3410,3468,550,1350,**,**,5700,81124,102911,3010,2986,2230,1118,3210,19842,5620,25016,2170,14761,3490,4912,47010,288475,46600,30394,**,**,14220,5813,250,30,1250,432,5670,3331,2760,488,4680,1466,120,35,13850,24628,72050,237881,33310,107601,29740,91645,25030,32421,7210,6356,35830,24581,46610,49654,**,**,0,0,7010,8867,67360,197176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$25,000 under $50,000",74180,37750,15810,18920,52390,137970,48230,2694044,74180,2728235,68340,2394423,11960,7939,5580,10914,5010,7669,5660,2748,7890,91854,4330,4654,2460,21900,7130,99790,**,7390,66281,5690,36938,1630,12544,17760,34191,1680,410,110,868,640,3681,1160,4575,8760,10607,710,1587,**,**,13970,216290,531703,11180,16927,2410,1904,7030,41966,13900,64347,5550,39016,10080,19536,71910,1455339,71690,181710,**,**,29220,29115,1030,274,4830,3144,8420,9375,6160,1151,16540,14943,400,149,6260,15709,72730,334470,15990,30819,13290,25459,12670,16102,6520,5927,58980,152595,61490,169427,40,21,0,0,8600,15675,64960,179690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$50,000 under $75,000",44710,23820,12350,7420,30280,80730,23710,2746416,44710,2774069,42020,2474531,12370,8580,6490,14753,5950,10578,8330,5783,4410,48424,5070,7770,2010,26297,5410,106760,**,3210,25947,4080,60605,1270,13542,13420,27653,1990,493,110,1452,450,2588,940,4020,7400,7287,1060,2480,50,90,15350,266870,957279,13960,38667,1190,1259,8840,52404,15320,95445,7510,54612,11790,25631,44620,1920071,44570,290307,70,80,14220,20975,1360,350,2240,1411,3890,5374,890,147,9470,13353,500,171,3170,8897,44270,372873,60,8,40,6,1050,1162,2950,2859,43450,269332,43670,279755,**,**,0,0,7250,16285,37060,108080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
