Earned Income Credit",,,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Amount of AGI,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,
,,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),(22),(23),(24),(25),(26),(27),(28),(29),(30),(31),(32),(33),(34),(35),(36),(37),(38),(39),(40),(41),(42),(43),(44),(45),(46),(47),(48),(49),(50),(51),(52),(53),(54),(55),(56),(57),(58),(59),(60),(61),(62),(63),(64),(65),(66),(67),(68),(69),(70),(71),(72),(73),(74),(75),(76),(77),(78),(79),(80),(81),(82),(83),(84),(85),(86),(87),(88),(89),(90),(91),(92),(93),(94),(95),(96),(97),(98),(99),(100),(101),(102),(103),(104),(105),(106),(107),(108),(109),(110),(111),(112),(113),(114),(115),(116),(117),(118),(119),(120),(121),(122),(123),(124),(125),(126),(127),(128),(129),(130),(131),(132),(133),(134),(135),(136),(137),(138),(139),(140),(141),(142),(143),(144),(145),(146),(147),(148),(149),
001,"$50,000 under $75,000",17600,7610,6540,2860,15810,990,11290,10960,34610,10480,140,40,110,0,1990,5810,1079392,17600,1092472,14680,789032,5250,5194,3620,11474,3360,8085,4340,2778,2080,26025,2950,9066,2360,31823,4820,124491,70,1390,9567,4500,71419,650,7409,4660,13080,860,212,60,539,330,2452,450,2243,2040,2331,190,375,40,138,8950,164695,556551,2960,20800,7040,15774,1800,2056,7910,48404,1030,1009,8940,67945,6460,37580,120,509,260,170,800,1146,100,170,7360,15870,3160,17037,380,2934,17470,692764,17430,97954,30,44,440,865,6400,8817,830,65,800,457,1400,1914,890,152,3840,5518,450,574,1520,4891,360,1977,570,2955,450,418,17340,126944,90,28,60,21,690,849,1090,1071,90,142,16640,89136,16870,94961,**,**,0,0,3840,9007,13720,40704,13400,39573,410,1131,
001,"$75,000 under $100,000",11160,3120,6570,1230,10180,540,7590,6800,25260,7540,50,**,50,0,960,4160,967292,11160,979761,9330,677199,4290,4686,3090,11344,2880,7954,4200,3762,1640,24707,2580,11360,1930,34885,3600,122311,60,1020,6854,3250,67603,670,9504,3180,12469,740,189,70,1056,300,2795,340,2005,1120,1219,40,74,**,**,7490,157029,651903,1880,13589,6440,20949,990,1387,6920,46828,710,498,7490,70193,5830,37854,70,284,250,133,670,1044,90,130,6480,15809,2660,14366,340,3230,11130,667245,11110,100439,90,125,140,473,4410,7127,800,47,730,398,1050,1519,0,0,2740,4302,390,670,1280,4744,70,372,170,891,150,195,11050,121947,0,0,0,0,110,161,790,781,**,**,10970,93312,11020,98876,**,**,0,0,2680,8144,8450,31034,8180,30004,360,1030,
001,"$100,000 under $200,000",15730,2280,12560,760,14390,780,11070,8510,41690,13410,20,**,20,0,820,5700,2116408,15730,2146195,13640,1504183,7730,10047,5750,29804,5440,21912,7210,8344,2980,69052,4970,40399,3060,78507,5470,240046,120,1280,9032,4180,104317,1460,32294,5990,29787,1690,483,230,4047,600,6162,580,3607,1940,2200,270,570,100,581,13420,354798,1832828,1930,16656,12540,71973,820,1667,12780,103480,1140,664,13410,179131,10930,81949,200,770,640,186,190,166,260,513,12100,35615,4480,29386,640,9975,15710,1564013,15690,268558,670,1488,120,541,6650,9766,1720,232,1560,953,1600,2403,0,0,2880,3716,630,1832,2350,11742,**,**,140,638,150,328,15620,300884,0,0,0,0,50,67,1410,1449,0,0,15620,258791,15660,272614,130,41,30,9,4900,23255,10810,51142,10230,47590,710,3553,
001,"$200,000 or more",3900,440,3310,120,3630,190,3200,1100,10610,3410,0,0,0,0,50,1570,1548964,3900,1590477,3400,858095,2840,12481,2390,49217,2300,40254,1550,5366,1000,84974,2290,151517,810,41445,1140,67873,40,140,1167,930,26083,1350,227082,1670,41513,230,60,330,13748,550,9089,120,1126,0,0,0,0,150,4419,3820,239465,1515732,170,2748,3730,95884,80,229,3640,49994,200,109,3820,146947,2840,31349,100,707,210,72,0,0,370,2243,3580,28128,760,10019,280,32156,3900,1277965,3900,341961,2520,16346,**,**,1530,3896,1130,884,280,173,0,0,0,0,**,**,110,374,1090,12270,0,0,**,**,**,**,3870,345660,0,0,0,0,0,0,0,0,0,0,3900,338064,3900,359747,1730,3044,1900,5306,1890,43037,1990,28479,1480,15393,590,13086,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003,Bergen County,"469,620","223,730","186,920","48,830","420,160","29,290","336,820","231,110","891,780","274,380","3,300",600,"2,700",150,"30,920","125,020","55,739,155","468,470","56,646,163","381,080","35,897,926","182,060","729,779","143,690","1,709,332","135,780","1,311,514","108,870","331,716","90,110","2,279,481","127,910","4,785,112","55,270","1,267,260","78,950","2,254,714",120,"19,650","137,007","70,090","1,329,688","45,970","6,379,962","140,930","907,008","17,700","4,635","7,290","219,624","15,620","187,162","11,030","66,496","36,730","42,913","4,180","11,022","1,720","47,187","223,070","9,526,295","48,242,681","53,030","509,711","188,540","3,229,482","30,660","28,653","187,310","2,472,687","14,980","13,948","222,440","5,779,304","142,210","1,510,294","2,740","19,768","4,830","3,453","3,810","7,976","10,800","101,150","189,380","1,111,317","67,360","562,879","5,930","118,212","382,930","43,030,711","379,250","10,561,597","50,300","394,784","8,420","11,023","140,080","253,471","46,370","108,418","26,600","16,685","29,600","36,771","12,470","2,354","48,350","56,377","3,600","3,171","77,890","370,706","14,900","89,372","17,210","97,599","15,150","14,106","437,170","11,881,167","46,640","94,822","35,060","71,590","26,610","33,897","26,370","25,352","6,980","6,952","359,340","10,308,129","386,980","10,972,420","33,490","84,028","32,440","168,375","112,880","923,352","338,360","1,814,163","318,960","1,149,874","24,110","664,289",
003,Under $1,7250,4310,2350,330,5740,870,5630,1500,10960,2240,20,**,20,0,100,3110,-1429270,6100,-1417231,2070,110523,2870,23105,2460,25432,2300,17032,320,2104,2130,-44625,3230,102459,680,13979,730,10447,**,70,483,20,170,1910,-287367,1690,12039,20,5,20,470,340,3548,60,377,310,441,240,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,642,30,606,70,41,40,32,0,0,0,0,**,**,**,**,**,**,0,0,1040,3753,520,3986,570,3647,**,**,3430,38109,680,787,430,513,390,611,390,411,410,599,90,610,1290,5225,120,263,**,**,630,1885,3060,34770,2700,24944,490,9826,
003,"$1 under $10,000",60040,52380,4350,2530,51200,4880,40150,20650,41570,5760,940,170,770,70,2670,10930,287433,60040,299213,40580,212092,12020,6924,10390,14328,9710,9905,550,459,11180,48279,8830,8795,2710,9803,4400,18769,30,590,2679,150,656,1110,-4434,12000,11780,90,21,30,108,460,2060,170,646,1330,1403,670,2264,**,**,4270,78691,22303,3230,27368,790,2134,2650,1215,3340,30596,160,226,4050,34403,1560,11269,30,142,30,10,60,168,100,97,2280,2149,1450,2713,50,326,10310,20046,8820,2043,0,0,240,81,1160,110,940,36,0,0,160,68,**,**,40,26,0,0,10170,7868,1390,8857,1460,8343,70,39,45790,34043,12600,10352,8900,7677,2190,1577,1920,1745,960,942,8560,1934,18670,9963,0,0,**,**,9810,4873,41060,28917,40510,27778,680,1139,
003,"$10,000 under $25,000",68450,45430,11380,10450,60550,4640,47350,37200,98350,26600,990,160,830,50,7230,16440,1164357,68450,1193608,50190,808803,13790,14335,10030,27540,9240,18819,1720,1279,14750,155810,8540,16115,5630,41052,8930,87447,**,3200,18513,6030,12187,2180,4734,18530,29251,520,122,70,719,1030,4864,610,2425,4280,4743,410,1189,40,16,10170,187709,179536,7050,58119,2950,4376,6230,3612,7810,69939,520,712,9990,79214,3870,26617,80,437,70,34,190,413,190,284,6570,9899,2820,11477,210,1042,44860,303806,44090,32328,20,20,1490,567,11200,4644,1260,119,490,171,4710,3081,3140,605,1910,617,50,18,13550,25388,4880,28537,5000,27279,4040,2506,61220,162360,19910,55344,15730,43493,11520,15259,4590,4109,2900,2411,37200,27683,46930,55908,**,**,40,179,10250,13937,54560,120039,53680,117786,1130,2253,
003,"$25,000 under $50,000",82890,48690,18760,13250,74350,5000,56790,49820,138760,38470,740,210,540,30,9300,18810,3064260,82890,3121585,69720,2424623,20170,23076,13750,46630,12740,32389,7380,4422,13380,177492,11710,30269,7210,76920,11410,174604,**,4410,31934,12890,101162,3870,30034,24220,57325,1990,485,220,2362,1760,10593,1740,8034,10800,13333,440,1260,60,69,21650,423697,827444,10960,89918,12920,21326,7930,6128,15340,140484,1750,1844,21530,171515,9690,72014,180,939,180,178,650,1375,380,571,16320,32182,7640,51457,470,2914,78110,1624180,77330,203265,50,109,3790,2856,26860,23740,2860,390,3270,2037,7910,9109,7260,1372,11990,10587,240,135,11010,31263,6030,35563,6520,37648,6040,4383,79230,354542,13270,28283,9900,19874,9940,13154,5570,5178,2160,2183,67560,179528,72510,216127,30,32,**,**,14430,28672,67440,166114,66000,160725,1910,5389,
